Property_ID,Full_Address,Suburb,Postcode,Property_Type,Beds,Baths,Car_Spaces,Land_Size_sqm,Raw_Price,Numeric_Price,Latitude,Longitude,URL,Last_Updated
2020277628,"Lot 745 Merrifield Estate, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,2,2,263.0,"$591,280",591280.0,-37.53353,144.9108,https://www.domain.com.au/lot-745-merrifield-estate-mickleham-vic-3064-2020277628,2026-03-09
2020277629,"Lot 7901 Merrifield Estate, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,2,2,350.0,"$670,270",670270.0,-37.53353,144.9108,https://www.domain.com.au/lot-7901-merrifield-estate-mickleham-vic-3064-2020277629,2026-03-09
2020277669,", MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,2,2,0.0,"$750,000",750000.0,-37.534622,144.90576,https://www.domain.com.au/mickleham-vic-3064-2020277669,2026-03-09
2020279655,"LOT 21349 RIND CRESCENT (KATTALAI ESTATE), DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$628,427",628427.0,-37.542564,144.96875,https://www.domain.com.au/lot-21349-rind-crescent-kattalai-estate-donnybrook-vic-3064-2020279655,2026-03-09
2020279780,"LOT 226 HEARTFORD ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,392.0,"$667,400",667400.0,-37.5461,144.9983,https://www.domain.com.au/lot-226-heartford-estate-donnybrook-vic-3064-2020279780,2026-03-09
2020279808,"LOT 230 HEARTFORD ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,392.0,"$688,585",688585.0,-37.5461,144.9983,https://www.domain.com.au/lot-230-heartford-estate-donnybrook-vic-3064-2020279808,2026-03-09
2020279899,"LOT 120 HEARTFORD ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,448.0,"$718,809",718809.0,-37.5461,144.9983,https://www.domain.com.au/lot-120-heartford-estate-donnybrook-vic-3064-2020279899,2026-03-09
2020280131,"LOT 21348 KATALIA ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$624,917",624917.0,-37.544033,144.98763,https://www.domain.com.au/lot-21348-katalia-estate-donnybrook-vic-3064-2020280131,2026-03-09
2020280145,"LOT 21349 KATALIA ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$627,366",627366.0,-37.544033,144.98763,https://www.domain.com.au/lot-21349-katalia-estate-donnybrook-vic-3064-2020280145,2026-03-09
2020280169,"LOT 21357 KATALIA ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$641,410",641410.0,-37.544033,144.98763,https://www.domain.com.au/lot-21357-katalia-estate-donnybrook-vic-3064-2020280169,2026-03-09
2020280675,"LOT 2717 KINBROOK ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,3,2,2,263.0,"$579,210",579210.0,-37.542347,144.96298,https://www.domain.com.au/lot-2717-kinbrook-estate-donnybrook-vic-3064-2020280675,2026-03-09
2020282170,"Lot 1019 Brendan Road, GREENVALE VIC 3059",GREENVALE,3059,New House & Land,4,2,2,420.0,"$888,605",888605.0,-37.63265,144.89018,https://www.domain.com.au/lot-1019-brendan-road-greenvale-vic-3059-2020282170,2026-03-09
2020283475,"8 Cinto Street, WOLLERT VIC 3750",WOLLERT,3750,House,4,2,2,0.0,"$790,000",790000.0,-37.592167,144.99695,https://www.domain.com.au/8-cinto-street-wollert-vic-3750-2020283475,2026-03-09
2020244791,"2725 Wellow Way, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,3,2,2,294.0,"$605,800",605800.0,-37.542564,144.96875,https://www.domain.com.au/2725-wellow-way-donnybrook-vic-3064-2020244791,2026-03-09
2020254601,"LOT 2106 RATHDOWNE ESTATE, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,392.0,"$769,270",769270.0,-37.5984,144.98573,https://www.domain.com.au/lot-2106-rathdowne-estate-wollert-vic-3750-2020254601,2026-03-09
2020257831,"LOT 2721 KINBROOK ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$825,180",825180.0,-37.542347,144.96298,https://www.domain.com.au/lot-2721-kinbrook-estate-donnybrook-vic-3064-2020257831,2026-03-09
2020264752,"70201 Organic Street, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,3,2,2,313.0,"$681,400",681400.0,-37.534622,144.90576,https://www.domain.com.au/70201-organic-street-mickleham-vic-3064-2020264752,2026-03-09
2020265798,"9 Design Way, KALKALLO VIC 3064",KALKALLO,3064,House,5,2,2,0.0,"Private Sale - $1,050,000 - $1,150,000",1100000.0,-37.53995,144.95569,https://www.domain.com.au/9-design-way-kalkallo-vic-3064-2020265798,2026-03-09
2020267908,"LOT 21349 RIND CRESCENT, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$657,608",657608.0,-37.542564,144.96875,https://www.domain.com.au/lot-21349-rind-crescent-donnybrook-vic-3064-2020267908,2026-03-09
2020267911,"LOT 2631 FAIRYWREN ROAD(BOTANICAL ESTATE), MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,2,2,350.0,"$690,910",690910.0,-37.561478,144.88135,https://www.domain.com.au/lot-2631-fairywren-road-botanical-estate-mickleham-vic-3064-2020267911,2026-03-09
2020267912,"LOT 230 GORGONZOLA STREET(HEARTFORD), DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,392.0,"$663,630",663630.0,-37.5461,144.9983,https://www.domain.com.au/lot-230-gorgonzola-street-heartford-donnybrook-vic-3064-2020267912,2026-03-09
2020267913,"LOT 2716 FAYALITE CIRCUIT (OLIVINE ESTATE), DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,382.0,"$663,706",663706.0,-37.543545,144.99345,https://www.domain.com.au/lot-2716-fayalite-circuit-olivine-estate-donnybrook-vic-3064-2020267913,2026-03-09
2020267915,"LOT 1616 COMMONWEALTH CIRCUIT (OLIVINE ESTATE), DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,263.0,"$587,228",587228.0,-37.543545,144.99345,https://www.domain.com.au/lot-1616-commonwealth-circuit-olivine-estate-donnybrook-vic-3064-2020267915,2026-03-09
2020267958,"21357 Rind Crescent, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$742,300",742300.0,-37.542564,144.96875,https://www.domain.com.au/21357-rind-crescent-donnybrook-vic-3064-2020267958,2026-03-09
2020267965,"LOT 2834 OLIVINE ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,448.0,"$759,835",759835.0,-37.543545,144.99345,https://www.domain.com.au/lot-2834-olivine-estate-donnybrook-vic-3064-2020267965,2026-03-09
2020269208,"21348 Rind Crescent, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$626,820",626820.0,-37.542564,144.96875,https://www.domain.com.au/21348-rind-crescent-donnybrook-vic-3064-2020269208,2026-03-09
2020269749,"741 Plimsoll Street, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,2,2,350.0,"$627,328",627328.0,-37.534622,144.90576,https://www.domain.com.au/741-plimsoll-street-mickleham-vic-3064-2020269749,2026-03-09
2020269779,"744 Plimsoll Street, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,2,2,262.0,"$577,328",577328.0,-37.534622,144.90576,https://www.domain.com.au/744-plimsoll-street-mickleham-vic-3064-2020269779,2026-03-09
2020269791,"745 Plimsoll Street, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,2,2,262.0,"$687,025",687025.0,-37.534622,144.90576,https://www.domain.com.au/745-plimsoll-street-mickleham-vic-3064-2020269791,2026-03-09
2020271876,"Lot 21348 Rind Crescent Stockland Katalia Estate, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$629,270",629270.0,-37.544033,144.98763,https://www.domain.com.au/lot-21348-rind-crescent-stockland-katalia-estate-donnybrook-vic-3064-2020271876,2026-03-09
2020272045,"8 Islington Street, WOLLERT VIC 3750",WOLLERT,3750,Vacant land,0,0,0,463.0,"$450,000",450000.0,-37.598335,144.99385,https://www.domain.com.au/8-islington-street-wollert-vic-3750-2020272045,2026-03-09
2020273730,", DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,3,2,1,189.0,"From $647,000",647000.0,-37.542564,144.96875,https://www.domain.com.au/donnybrook-vic-3064-2020273730,2026-03-09
2020273750,", MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,4,4,2,390.0,"From $847,000",847000.0,-37.534622,144.90576,https://www.domain.com.au/mickleham-vic-3064-2020273750,2026-03-09
2020244774,"2719 Wellow Way, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,3,2,2,263.0,"$584,400",584400.0,-37.542564,144.96875,https://www.domain.com.au/2719-wellow-way-donnybrook-vic-3064-2020244774,2026-03-09
2020254604,"LOT 2108 RATHDOWNE ESTATE, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,350.0,"$729,206",729206.0,-37.5984,144.98573,https://www.domain.com.au/lot-2108-rathdowne-estate-wollert-vic-3750-2020254604,2026-03-09
2020254605,"LOT 2127 RATHDOWNE ESTATE, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,400.0,"$777,300",777300.0,-37.5984,144.98573,https://www.domain.com.au/lot-2127-rathdowne-estate-wollert-vic-3750-2020254605,2026-03-09
2020254608,"LOT 120 HEARTFORD ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,448.0,"$721,595",721595.0,-37.5461,144.9983,https://www.domain.com.au/lot-120-heartford-estate-donnybrook-vic-3064-2020254608,2026-03-09
2020254610,"LOT 226 HEARTFORD ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,392.0,"$681,819",681819.0,-37.5461,144.9983,https://www.domain.com.au/lot-226-heartford-estate-donnybrook-vic-3064-2020254610,2026-03-09
2020254617,"10 Jurien Street, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,300.0,"$598,360",598360.0,-37.546196,144.98898,https://www.domain.com.au/10-jurien-street-donnybrook-vic-3064-2020254617,2026-03-09
2020254630,"LOT 2837 OLIVINE ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$633,856",633856.0,-37.543545,144.99345,https://www.domain.com.au/lot-2837-olivine-estate-donnybrook-vic-3064-2020254630,2026-03-09
2020257806,"LOT 746 MERRIFIELD ESTATE, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,3,2,2,262.0,"$591,160",591160.0,-37.53353,144.9108,https://www.domain.com.au/lot-746-merrifield-estate-mickleham-vic-3064-2020257806,2026-03-09
2020257820,"LOT 3253 KINBROOK ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,448.0,"$704,809",704809.0,-37.542347,144.96298,https://www.domain.com.au/lot-3253-kinbrook-estate-donnybrook-vic-3064-2020257820,2026-03-09
2020257828,"LOT 2703 KINBROOK ESTATE, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,350.0,"$646,356",646356.0,-37.542347,144.96298,https://www.domain.com.au/lot-2703-kinbrook-estate-donnybrook-vic-3064-2020257828,2026-03-09
2020257888,"2829 Batehaven Crescent, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,430.0,"$675,700",675700.0,-37.542564,144.96875,https://www.domain.com.au/2829-batehaven-crescent-donnybrook-vic-3064-2020257888,2026-03-09
2020257889,"2822 Batehaven Crescent, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,3,2,400.0,"$761,800",761800.0,-37.542564,144.96875,https://www.domain.com.au/2822-batehaven-crescent-donnybrook-vic-3064-2020257889,2026-03-09
2020257896,"2816 Batehaven Crescent, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,453.0,"$696,200",696200.0,-37.542564,144.96875,https://www.domain.com.au/2816-batehaven-crescent-donnybrook-vic-3064-2020257896,2026-03-09
2020257900,"2814 Batehaven Crescent, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,534.0,"$679,100",679100.0,-37.542564,144.96875,https://www.domain.com.au/2814-batehaven-crescent-donnybrook-vic-3064-2020257900,2026-03-09
2020260214,"Lot 2610 Fairywren Road, MICKLEHAM VIC 3064",MICKLEHAM,3064,New Home Designs,5,3,2,0.0,"$1,035,995",1035995.0,-37.534622,144.90576,https://www.domain.com.au/lot-2610-fairywren-road-mickleham-vic-3064-2020260214,2026-03-09
2020260217,"Lot 37734 Tungsten Drive, DONNYBROOK VIC 3064",DONNYBROOK,3064,New Home Designs,4,3,2,0.0,"$875,360",875360.0,-37.542564,144.96875,https://www.domain.com.au/lot-37734-tungsten-drive-donnybrook-vic-3064-2020260217,2026-03-09
2020262819,"Lot 2604 Fairywen Road, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,3,2,1,400.0,"$712,000",712000.0,-37.534622,144.90576,https://www.domain.com.au/lot-2604-fairywen-road-mickleham-vic-3064-2020262819,2026-03-09
2020262846,"Lot 2632 Fairywen Road, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,3,2,1,396.0,"$713,000",713000.0,-37.534622,144.90576,https://www.domain.com.au/lot-2632-fairywen-road-mickleham-vic-3064-2020262846,2026-03-09
2020263211,"Lot 215 Driftwood Street, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,3,2,1,388.0,"$732,000",732000.0,-37.534622,144.90576,https://www.domain.com.au/lot-215-driftwood-street-mickleham-vic-3064-2020263211,2026-03-09
2020263234,"Lot 228 Driftwood Street, MICKLEHAM VIC 3064",MICKLEHAM,3064,New House & Land,3,2,1,377.0,"$723,000",723000.0,-37.534622,144.90576,https://www.domain.com.au/lot-228-driftwood-street-mickleham-vic-3064-2020263234,2026-03-09
5614,"88/40 Chetwynd Grove, WOLLERT VIC 3750",WOLLERT,3750,N/A,0,0,0,0.0,N/A,,-37.61437,145.01118,https://www.domain.com.au/project/5614/sherwin-rise-retirement-living-wollert-vic/,2026-03-09
2017938529,"111/40 Chetwynd Grove, WOLLERT VIC 3750",WOLLERT,3750,Unknown,2,1,1,0.0,"$499,500",499500.0,-37.61437,145.01118,https://www.domain.com.au/111-40-chetwynd-grove-wollert-vic-3750-2017938529,2026-03-09
2019279566,"46 North Oatlands Road, YARRAMBAT VIC 3091",YARRAMBAT,3091,Vacant land,0,0,0,12545.0,"ESR: $1,600,000 - $1,760,000",1680000.0,-37.64228,145.12653,https://www.domain.com.au/46-north-oatlands-road-yarrambat-vic-3091-2019279566,2026-03-09
2019414706,"88/40 Chetwynd Grove, WOLLERT VIC 3750",WOLLERT,3750,Unknown,2,2,1,137.0,"$570,000",570000.0,-37.61437,145.01118,https://www.domain.com.au/88-40-chetwynd-grove-wollert-vic-3750-2019414706,2026-03-09
2019537982,"81/40 Chetwynd Grove, WOLLERT VIC 3750",WOLLERT,3750,Unknown,3,2,2,174.0,"$689,125",689125.0,-37.61437,145.01118,https://www.domain.com.au/81-40-chetwynd-grove-wollert-vic-3750-2019537982,2026-03-09
2020114105,"74/40 Chetwynd Grove, WOLLERT VIC 3750",WOLLERT,3750,Unknown,3,2,1,0.0,"$566,100",566100.0,-37.61437,145.01118,https://www.domain.com.au/74-40-chetwynd-grove-wollert-vic-3750-2020114105,2026-03-09
2020282802,"10 Beattie Court, WOLLERT VIC 3750",WOLLERT,3750,Townhouse,3,2,1,0.0,"$590,000 - $640,000",615000.0,-37.61364,145.04633,https://www.domain.com.au/10-beattie-court-wollert-vic-3750-2020282802,2026-03-09
2020334345,"1130 Merriang Road, WOODSTOCK VIC 3751",WOODSTOCK,3751,Acreage / Semi-Rural,4,2,6,41.53,Price on Application,,-37.5357,145.03296,https://www.domain.com.au/1130-merriang-road-woodstock-vic-3751-2020334345,2026-03-09
2020485799,"58 Valencia Boulevard, DOREEN VIC 3754",DOREEN,3754,Townhouse,3,2,2,250.0,"$580,000 - $620,000",600000.0,-37.60954,145.12865,https://www.domain.com.au/58-valencia-boulevard-doreen-vic-3754-2020485799,2026-03-09
2020499048,"10A Vista Court, YARRAMBAT VIC 3091",YARRAMBAT,3091,Vacant land,0,0,0,10097.0,"ESR: $1,750,000 - $1,850,000",1800000.0,-37.6387,145.12306,https://www.domain.com.au/10a-vista-court-yarrambat-vic-3091-2020499048,2026-03-09
2020555046,"Lot 6842 28 Einstein Rise, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,392.0,"$735,778",735778.0,-37.608513,145.03134,https://www.domain.com.au/lot-6842-28-einstein-rise-wollert-vic-3750-2020555046,2026-03-09
2020555053,"Lot 6844 32 Einstein Rise, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,392.0,"$805,586",805586.0,-37.608513,145.03134,https://www.domain.com.au/lot-6844-32-einstein-rise-wollert-vic-3750-2020555053,2026-03-09
2020555061,"Lot 6842 28 Einstein Rise, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,3,2,392.0,"$962,353",962353.0,-37.608513,145.03134,https://www.domain.com.au/lot-6842-28-einstein-rise-wollert-vic-3750-2020555061,2026-03-09
2020555078,"Lot 6844 32 Einstein Rise, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,3,2,392.0,"$850,295",850295.0,-37.608513,145.03134,https://www.domain.com.au/lot-6844-32-einstein-rise-wollert-vic-3750-2020555078,2026-03-09
2020595554,"7 Gledhill Rise, MERNDA VIC 3754",MERNDA,3754,House,3,2,2,0.0,"$770,000 - $820,000",795000.0,-37.599686,145.0887,https://www.domain.com.au/7-gledhill-rise-mernda-vic-3754-2020595554,2026-03-09
2020650169,"7/83 Rufus Street, EPPING VIC 3076",EPPING,3076,Townhouse,2,1,2,0.0,"$460,000 - $480,000",470000.0,-37.648773,145.0229,https://www.domain.com.au/7-83-rufus-street-epping-vic-3076-2020650169,2026-03-09
2020662008,"1 Chalon Place, SOUTH MORANG VIC 3752",SOUTH MORANG,3752,House,3,2,2,0.0,Private Sale - Offer's Invited,,-37.633747,145.06427,https://www.domain.com.au/1-chalon-place-south-morang-vic-3752-2020662008,2026-03-09
2020662404,"3 Strahan Place, SOUTH MORANG VIC 3752",SOUTH MORANG,3752,House,3,2,2,440.0,"Auction Sat 28 March 3pm $700,000 - $750,000",,-37.647354,145.0947,https://www.domain.com.au/3-strahan-place-south-morang-vic-3752-2020662404,2026-03-09
2020663479,"Lot 669 Racka Rd, Mason Quarter, Mason Quarter, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,3,2,1,224.0,"$562,778",562778.0,-37.60704,145.01904,https://www.domain.com.au/lot-669-racka-rd-mason-quarter-mason-quarter-wollert-vic-3750-2020663479,2026-03-09
2020663495,"Lot 1830 Lovicks Road, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,262.0,"$683,223 if eligible for FHOG, $673,223",678223.0,-37.603962,145.01671,https://www.domain.com.au/lot-1830-lovicks-road-wollert-vic-3750-2020663495,2026-03-09
2020663528,"Lot 1515 Castle Crescent, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,220.0,"$699,360 if eligible for FHOG, $689,360",694360.0,-37.608513,145.03134,https://www.domain.com.au/lot-1515-castle-crescent-wollert-vic-3750-2020663528,2026-03-09
2020663594,"Lot 255 Banford Street, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,400.0,"$707,600",707600.0,-37.582664,145.0196,https://www.domain.com.au/lot-255-banford-street-wollert-vic-3750-2020663594,2026-03-09
2020663600,"10 Watts Road, YAN YEAN VIC 3755",YAN YEAN,3755,House,6,4,3,20234.0,"Asking: $2,050,000",2050000.0,-37.571136,145.12029,https://www.domain.com.au/10-watts-road-yan-yean-vic-3755-2020663600,2026-03-09
2020663971,"Lot 1702 Equestria Boulevard, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,3,2,2,321.0,"$639,377 to $650,000",644688.5,-37.603348,145.02484,https://www.domain.com.au/lot-1702-equestria-boulevard-wollert-vic-3750-2020663971,2026-03-09
2020664006,"Lot 1701 Equestria Blvd, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,323.0,"$668,533 to $680,000",674266.5,-37.603348,145.02484,https://www.domain.com.au/lot-1701-equestria-blvd-wollert-vic-3750-2020664006,2026-03-09
2020664130,"Lot: 1422, Equestria Blvd, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,378.0,"$816,888",816888.0,-37.608513,145.03134,https://www.domain.com.au/lot-1422-equestria-blvd-wollert-vic-3750-2020664130,2026-03-09
2020664131,"Lot: 1422, Equestria Blvd, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,378.0,"$845,098",845098.0,-37.608513,145.03134,https://www.domain.com.au/lot-1422-equestria-blvd-wollert-vic-3750-2020664131,2026-03-09
2020664132,"Lot: 1825, Lovicks Road, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,262.0,"$714,888",714888.0,-37.608513,145.03134,https://www.domain.com.au/lot-1825-lovicks-road-wollert-vic-3750-2020664132,2026-03-09
2020664134,"Lot: 1636, Myrtleford Street, WOLLERT VIC 3750",WOLLERT,3750,New House & Land,4,2,2,321.0,"$734,888",734888.0,-37.608513,145.03134,https://www.domain.com.au/lot-1636-myrtleford-street-wollert-vic-3750-2020664134,2026-03-09
2020586337,"34 Lavignon Road, WOLLERT VIC 3750",WOLLERT,3750,House,5,5,2,444.0,"Private Sale $1,280,000",1280000.0,-37.615913,145.01195,https://www.domain.com.au/34-lavignon-road-wollert-vic-3750-2020586337,2026-03-09
2020604402,"6 Cochranes Road, MERNDA VIC 3754",MERNDA,3754,House,4,2,2,0.0,"Private Sale - $790,000 - $800,000",795000.0,-37.594368,145.08345,https://www.domain.com.au/6-cochranes-road-mernda-vic-3754-2020604402,2026-03-09
2020618715,"5/788 Plenty Road, SOUTH MORANG VIC 3752",SOUTH MORANG,3752,Townhouse,2,1,1,0.0,ALL OFFERS INVITED $520 - 530k,525.0,-37.653503,145.08577,https://www.domain.com.au/5-788-plenty-road-south-morang-vic-3752-2020618715,2026-03-09
2020654564,"3 Roxburgh Court, EPPING VIC 3076",EPPING,3076,House,4,2,2,646.0,"$700,000 - $770,000",735000.0,-37.641865,145.03731,https://www.domain.com.au/3-roxburgh-court-epping-vic-3076-2020654564,2026-03-09
2020654579,"24 Friendship Avenue, MILL PARK VIC 3082",MILL PARK,3082,House,4,2,6,0.0,"$950,000 - $1,020,000",985000.0,-37.654976,145.04921,https://www.domain.com.au/24-friendship-avenue-mill-park-vic-3082-2020654579,2026-03-09
2020654580,"52 McLaughlin Cres, MILL PARK VIC 3082",MILL PARK,3082,House,3,2,4,634.0,"$770,000 - $820,000",795000.0,-37.659657,145.06845,https://www.domain.com.au/52-mclaughlin-cres-mill-park-vic-3082-2020654580,2026-03-09
2020654652,"29 Deco Place, EPPING VIC 3076",EPPING,3076,Townhouse,3,2,2,161.0,"$610,000 - $670,000",640000.0,-37.630974,145.0227,https://www.domain.com.au/29-deco-place-epping-vic-3076-2020654652,2026-03-09
2020654862,"33 Emery Avenue, DOREEN VIC 3754",DOREEN,3754,House,3,2,2,167.0,"ESR: $575,000 - $625,000",600000.0,-37.61167,145.11433,https://www.domain.com.au/33-emery-avenue-doreen-vic-3754-2020654862,2026-03-09
2020656068,"13 Carex Way, SOUTH MORANG VIC 3752",SOUTH MORANG,3752,House,4,3,2,749.0,Auction Sat 28 March 1:30pm,,-37.62464,145.09044,https://www.domain.com.au/13-carex-way-south-morang-vic-3752-2020656068,2026-03-09
2020656464,"13 Lockhart Street, MERNDA VIC 3754",MERNDA,3754,House,4,2,2,472.0,"ESR: $900,000 - $990,000",945000.0,-37.585655,145.08484,https://www.domain.com.au/13-lockhart-street-mernda-vic-3754-2020656464,2026-03-09
2020656902,"38 Mollison Drive, DOREEN VIC 3754",DOREEN,3754,House,3,2,2,313.0,"ESR: $680,000 - $740,000",710000.0,-37.579735,145.12123,https://www.domain.com.au/38-mollison-drive-doreen-vic-3754-2020656902,2026-03-09
2020657268,"16 Bayview Circuit, MERNDA VIC 3754",MERNDA,3754,House,4,2,2,0.0,Auction: Saturday 28th March at 11am,,-37.602627,145.0616,https://www.domain.com.au/16-bayview-circuit-mernda-vic-3754-2020657268,2026-03-09
2020657524,"14 Plunkett Street, WOLLERT VIC 3750",WOLLERT,3750,House,4,2,2,0.0,Auction Saturday 28th March AT 5:00PM,,-37.580315,145.01949,https://www.domain.com.au/14-plunkett-street-wollert-vic-3750-2020657524,2026-03-09
2020659103,"273 Childs Road, MILL PARK VIC 3082",MILL PARK,3082,House,4,2,4,533.0,"$770,000 - $820,000",795000.0,-37.663605,145.05602,https://www.domain.com.au/273-childs-road-mill-park-vic-3082-2020659103,2026-03-09
2020660574,"2A Dransfield Way, EPPING VIC 3076",EPPING,3076,House,4,3,2,0.0,"725,000 - 760,000",742500.0,-37.638706,145.05275,https://www.domain.com.au/2a-dransfield-way-epping-vic-3076-2020660574,2026-03-09
2020660604,"46 Eliot Avenue, DOREEN VIC 3754",DOREEN,3754,House,4,2,2,393.0,"$795,000",795000.0,-37.57947,145.12836,https://www.domain.com.au/46-eliot-avenue-doreen-vic-3754-2020660604,2026-03-09
2020660970,"12 Canungra Way, DOREEN VIC 3754",DOREEN,3754,House,4,2,2,0.0,Auction Sat 11 April 3pm - Offers Invited,,-37.57706,145.12839,https://www.domain.com.au/12-canungra-way-doreen-vic-3754-2020660970,2026-03-09
2020661000,"154 Elation Boulevard, DOREEN VIC 3754",DOREEN,3754,House,4,2,2,512.0,"$950,000",950000.0,-37.617126,145.12859,https://www.domain.com.au/154-elation-boulevard-doreen-vic-3754-2020661000,2026-03-09
2020661860,"21 Hawkstowe Parade, SOUTH MORANG VIC 3752",SOUTH MORANG,3752,House,4,2,4,600.0,"$1,090,000 - $1,199,000",1144500.0,-37.621857,145.09961,https://www.domain.com.au/21-hawkstowe-parade-south-morang-vic-3752-2020661860,2026-03-09
2020661950,"136 Eminence Boulevard, DOREEN VIC 3754",DOREEN,3754,House,4,2,4,577.0,"$790,000 - $850,000",820000.0,-37.596844,145.11829,https://www.domain.com.au/136-eminence-boulevard-doreen-vic-3754-2020661950,2026-03-09
2020645447,"35 Glenorchy Way, SOUTH MORANG VIC 3752",SOUTH MORANG,3752,House,2,1,1,0.0,"$465,000 - $510,000",487500.0,-37.633385,145.0869,https://www.domain.com.au/35-glenorchy-way-south-morang-vic-3752-2020645447,2026-03-09
2020646538,"40A Macedon Parade, WOLLERT VIC 3750",WOLLERT,3750,Townhouse,2,2,1,0.0,Auction Unless Sold Prior !!!!,,-37.608986,145.00337,https://www.domain.com.au/40a-macedon-parade-wollert-vic-3750-2020646538,2026-03-09
2020647230,"Lot 347 Saint Mews, Matilda Donnybrook, DONNYBROOK VIC 3064",DONNYBROOK,3064,New House & Land,4,2,2,294.0,"$651,200",651200.0,-37.54663,145.00687,https://www.domain.com.au/lot-347-saint-mews-matilda-donnybrook-donnybrook-vic-3064-2020647230,2026-03-09
2020647603,"3 Gardense Parade, SOUTH MORANG VIC 3752",SOUTH MORANG,3752,House,3,2,2,313.0,Auction Sat 21 March 10am,,-37.618725,145.09601,https://www.domain.com.au/3-gardense-parade-south-morang-vic-3752-2020647603,2026-03-09
